ID	A_WT	B_WT	C_WT	D_WT	A_KO1	B_KO1	C_KO1	D_KO1	padj	log2FoldChange	pvalue	foldChange	log10padj
WDR89	378.8627518	416.7769889	534.03454	413.5379282	385.8267193	389.4062872	453.3349159	451.5114847	0.93986014	-0.053992665	0.700170956	0.963266791	0.026936769
TRIQK	817.3218915	911.3665615	848.0100196	951.7169609	755.0229766	725.3278554	804.0970832	840.8509592	0.389191405	-0.175132571	0.046440427	0.885686129	0.409836759
RHOT2	1808.111841	1926.127926	1992.501284	1673.475915	1737.328935	1901.053344	1759.305805	1783.623247	0.905366565	-0.043180303	0.572487566	0.970513171	0.043175548
ATAD5	420.3673791	499.9192016	723.7088767	446.389072	526.631298	430.6927369	419.4492757	481.06867	0.816616069	-0.17156286	0.369670136	0.887880326	0.087982079
ZSCAN1	61.72483035	68.21925139	50.64120638	93.72238092	54.326176	66.6213166	53.11803055	78.47942286	0.930427099	-0.119114253	0.666135044	0.920752776	0.031317649
ZMAT1	200.073588	219.5807154	198.8818287	129.4721551	147.4567634	155.7625149	140.1217013	161.0356988	0.562134771	-0.30664477	0.11362685	0.808519923	0.25015955
BCAS2	2846.791744	2676.539691	2272.409043	2659.01023	2477.938844	2359.895933	2470.904249	2336.036847	0.636281391	-0.116014723	0.160194198	0.922733076	0.196350778
IQCH	139.4129789	135.372577	153.7651176	125.6073146	116.4132343	105.0927811	100.7410924	93.76762211	0.161527722	-0.416181447	0.008398105	0.749405543	0.791752933
ABHD14A-ACY1	150.055191	122.5814673	102.203162	82.12785957	53.21747853	69.43630181	81.50870205	89.69076898	0.244968157	-0.632826283	0.018264892	0.644911775	0.610890365
SPECC1L	5144.445343	5040.763122	4327.521273	5225.264289	5358.334869	5033.193553	4989.431559	5023.702276	0.890160154	0.047980677	0.527453278	1.033816889	0.05053185
FOXL2NB	5.321106064	12.79110963	9.20749207	13.52694158	27.71743673	15.01325445	10.98993736	15.28819926	0.63559928	0.745937131	0.15917783	1.677063285	0.196816603
TMEM185A	1076.991867	944.4102614	937.3226927	964.2776924	921.3275971	977.7381958	980.8519089	872.446571	0.849352241	-0.063105459	0.437143979	0.957201485	0.070912163
PLEKHF1	35.11930002	28.77999668	30.38472383	29.95251349	18.84785698	28.14985209	38.46478074	27.51875866	0.939093912	-0.128161237	0.693728249	0.914996901	0.027290975
RFC2	1171.707555	1198.100602	1394.014299	1289.8905	1556.611247	1210.44364	1593.540916	1520.666219	0.413755595	0.218169391	0.053286856	1.163256615	0.38325612
CDH5	9.577990916	18.12073865	65.3731937	30.9187236	6.652184816	14.07492604	28.3906715	44.84538449	0.907780834	-0.402153157	0.58213963	0.756728058	0.042018991
SOCS5	799.2301309	710.9725105	706.2146417	788.4274519	824.8709172	754.4160359	768.3797867	855.1199451	0.764359283	0.091541533	0.283767889	1.06550808	0.116702456
UGT8	23.41286668	44.76888372	89.31267308	41.54703484	44.34789878	30.02650889	86.08784262	87.65234241	0.89198289	0.315614699	0.530594658	1.244541811	0.049643476
KLRG2	4.256884851	4.263703212	47.87895876	17.39178203	6.652184816	11.25994083	57.69717111	66.24886345	0.789993359	0.938907869	0.324550934	1.917076448	0.10237656
PIN1	2049.690056	1413.417615	1614.994109	1897.636661	2103.199099	2046.494247	1925.070693	1784.64246	0.664071893	0.172038366	0.182295835	1.126649189	0.177784901
PAFAH1B3	3796.077066	3199.90926	2367.246211	3540.193853	3464.679592	3792.723404	3958.209104	3685.475234	0.61945136	0.207895048	0.147242536	1.155001758	0.207992789
KIF26B	841.7989794	590.5228948	352.6469463	785.5288216	889.1753704	772.2442756	635.5847104	610.508757	0.876354284	0.177892557	0.497303949	1.131230213	0.057320286
PHC1	4161.104942	4787.072781	5066.882886	4150.838644	3898.180302	4383.870298	4291.570537	4642.516508	0.841088754	-0.077452493	0.414143012	0.947729668	0.075158174
CDH4	450.165573	426.3703212	356.3299431	465.7132743	431.2833156	569.5653405	590.7091328	439.2809253	0.529512494	0.259504011	0.093107851	1.19706709	0.276123788
RPP25	317.1379214	382.6673632	418.9408892	347.8356405	376.9571396	361.2564351	514.6953995	380.1665549	0.791296736	0.155410113	0.32830832	1.113738174	0.101660626
SLC35E1	1527.15744	1375.044286	978.756407	1401.004663	1460.154567	1435.642456	1414.038606	1296.439297	0.895063423	0.086408766	0.53777012	1.06172399	0.04814619
CASC4	2819.121993	2782.066346	2479.577614	2659.01023	2757.330606	2762.438818	2438.850265	2453.246374	0.900699026	-0.044617787	0.561631448	0.969546645	0.045420307
WFIKKN2	74.4954849	42.63703212	34.98846986	43.47945507	209.5438217	147.3175593	82.42453016	65.22965017	0.054108117	1.367714055	0.001574538	2.580613448	1.266737581
FSIP2	229.871782	341.0962569	512.8573083	269.5726214	188.4785698	200.8022782	260.0951841	266.0146671	0.344195203	-0.564521494	0.035523509	0.676179651	0.463195187
SHBG	8.513769703	10.65925803	9.20749207	10.62831124	16.63046204	14.07492604	10.98993736	9.172919555	1	0.378478771	0.425610518	1.299970398	NA
PPP2R3C	941.8357734	965.7287774	729.2333719	772.9680901	952.3711262	961.786613	854.4676294	799.0632145	0.913542052	0.066043422	0.60056056	1.046841789	0.039271456
MITF	7.44954849	4.263703212	11.04899048	9.662101126	7.760882286	1.876656806	20.14821848	25.4803321	1	0.7650368	0.338173724	1.699413346	NA
GBAS	1776.185204	1638.327959	1610.390363	1643.523402	1757.285489	1597.034942	1519.358839	1590.991936	0.887036687	-0.045177031	0.523365412	0.969170884	0.052058418
RNF38	5685.069719	5711.230452	4462.871406	5563.437829	5492.487263	5269.652311	4677.134173	4976.818465	0.873915823	-0.069380805	0.492679652	0.953046952	0.058530398
YTHDC1	3192.663639	2960.075955	2625.055989	3144.047706	3120.983376	3247.554602	3089.088225	3145.292194	0.767703062	0.080429971	0.292705222	1.057333114	0.114806727
WDR33	2456.222559	2302.399734	2203.352852	2550.794697	2614.308633	2485.631939	2451.671858	2525.610517	0.694494738	0.083037036	0.20838435	1.059245527	0.158331041
YIPF3	3582.168602	3204.172964	2584.543024	3315.066896	3267.331442	3590.044469	3007.579523	2832.393716	0.995988212	0.001490015	0.990255673	1.001033334	0.001745802
ZNF777	1130.202928	959.3332226	949.2924324	1076.358065	854.8057489	909.2402224	797.6862864	753.1986168	0.058687711	-0.311682801	0.001768525	0.805701418	1.231452832
1-Sep	32.9908576	57.55999336	49.72045718	32.85114383	24.39134433	35.65647931	40.29643697	47.90302434	0.884923775	-0.220549595	0.518131069	0.858238428	0.053094137
MYO10	2444.516126	2415.387869	2827.620815	2612.632145	3850.506311	2818.738522	2804.265682	3303.270253	0.182289266	0.310379707	0.010585603	1.240034025	0.739238904
EMC8	792.8448036	709.9065847	706.2146417	773.9343002	840.3926818	733.7728111	836.1510671	868.3697178	0.578168013	0.136138182	0.123851476	1.098959471	0.237945939
ARHGAP11B	30.86241517	25.58221927	44.19596193	25.12146293	45.45659624	35.65647931	30.22232773	29.55718523	0.923771724	0.155908905	0.639158873	1.1141233	0.034435335
STOML3	0	5.329629014	21.17723176	14.49315169	1.108697469	10.32161243	40.29643697	36.69167822	0.801086835	1.105163914	0.342938104	2.151233182	0.096320405
RND3	697.0648944	696.0495493	1095.691556	752.6776777	1032.197344	998.3814207	1068.771408	1080.366081	0.264322208	0.365948052	0.021282886	1.288728226	0.577866347
MAFF	151.1194122	112.9881351	236.6325462	189.3771821	151.8915533	136.0576184	208.8088097	183.4583911	0.989143356	-0.022318054	0.931570337	0.984649345	0.004740762
RAG1	18.09176062	28.77999668	35.90921907	28.02009327	21.06525192	15.95158285	20.14821848	28.53797195	0.783987485	-0.378010136	0.31373281	0.769498204	0.10569087
MARK3	3267.159123	3013.372245	2373.691456	3049.359115	3459.136104	3380.797236	2922.407508	3067.831984	0.738947213	0.132708682	0.248701369	1.096350184	0.131386584
CCDC102B	62.78905156	77.81258361	73.65993656	80.19543935	58.76096588	60.05301778	63.19213979	79.49863614	0.839716672	-0.172442814	0.411244294	0.88733894	0.075867224
PCSK6	200.073588	123.6473931	113.2521525	156.5260382	380.283232	190.4806658	109.8993736	126.3824472	0.75291933	0.44232652	0.270878109	1.35879378	0.123251553
AMHR2	32.9908576	68.21925139	86.55042546	70.53333822	35.47831902	33.7798225	62.27631168	73.38335644	0.835592366	-0.335108092	0.401885354	0.792724741	0.078005536
ZDHHC24	168.1469516	121.5155415	134.4293842	120.7762641	180.7176875	146.3792308	144.7008418	154.9204191	0.736270878	0.2008924	0.246705572	1.149409119	0.132962377
YBX1	56551.65103	49644.42834	48209.50773	58503.05611	60223.33784	59355.83978	58258.57375	58954.35398	0.385837741	0.153387739	0.045035986	1.112178027	0.413595294
CTD-2297D10.2	17.02753941	33.04369989	45.11671114	42.51324496	9.978277224	19.70489646	32.05398395	34.65325165	0.7750417	-0.513294408	0.300800614	0.700620735	0.11067493
SMIM8	282.0186214	286.734041	285.4322542	244.4511585	270.5221825	271.1769084	271.0851214	242.5727616	0.916020233	-0.057081898	0.609516	0.961206361	0.038094933
IGSF22	26.60553032	24.51629347	22.09798097	29.95251349	19.95655445	28.14985209	25.64318716	26.49954538	0.984357267	-0.036336385	0.908279297	0.97512807	0.006847248
PI4KAP1	846.0558642	1096.837651	992.5676451	671.5160283	577.6313815	884.8436839	562.3184613	580.9515718	0.271049154	-0.468644056	0.0222953	0.722643468	0.566951945
CETN2	1296.221437	1074.453209	1029.397613	1158.485925	1149.719276	1214.196953	1173.175813	1157.82629	0.921763475	0.043205059	0.629412554	1.0304004	0.035380505
INTS3	2967.048741	3311.83147	3623.148129	3248.398399	2977.961403	3149.03012	3114.731412	3211.541057	0.767284388	-0.078757428	0.291809617	0.946872823	0.115043639
ACSL4	8180.668463	7681.061336	5989.473591	8921.01797	7275.272794	7323.653184	7615.110759	8352.452861	0.989680139	-0.009625644	0.938714279	0.993350221	0.004505145
LPIN1	1605.90981	1944.248664	1722.721766	1680.239386	1567.698222	1645.828019	1609.109994	1468.686342	0.498868538	-0.14391778	0.080074687	0.905058041	0.302013885
METTL18	166.0185092	185.4710897	133.508635	171.0191899	178.5002926	148.2558877	176.7548258	149.8243527	0.993754546	-0.00452471	0.974302523	0.996868623	0.002720872
BMP7	159.6331819	299.5251506	826.8327879	477.3077956	136.3697887	291.8201333	673.133663	526.9332677	0.974827327	-0.114989277	0.861143226	0.923389174	0.011072305
PKN1	4747.490831	4304.208392	4051.296511	4474.519032	4216.376476	4344.460505	4502.211003	4193.04345	0.938720471	-0.026296857	0.689274182	0.981937526	0.027463711
RTKN	615.119861	729.0932492	747.6483561	754.610098	698.4794057	765.6759768	900.259035	835.7548928	0.6120365	0.169190972	0.14307501	1.124427756	0.213222677
ZNF793-AS1	113.8716698	122.5814673	87.47117466	111.114163	113.0871419	138.8726036	106.2360611	110.0750347	0.898355821	0.10958975	0.556179462	1.078921387	0.046551614
CDC42BPA	3785.434854	3789.366229	3530.15246	3686.09158	4328.35492	3660.4191	3361.089174	3931.105636	0.912380165	0.046753011	0.597141726	1.032937534	0.039824165
NOC3L	337.3581245	370.9421794	601.2492322	431.8959203	399.131089	367.8247339	485.3888999	525.9140545	0.980546085	0.029223817	0.889964408	1.02046296	0.00853199
ASNA1	1180.221325	930.5532259	1044.129601	1208.728851	1117.567049	1230.148536	1309.634201	1282.170311	0.535443759	0.179080533	0.097989255	1.132162099	0.271286139
DPPA2	3.192663639	4.263703212	20.25648255	8.695891014	2.217394939	4.691642014	16.48490603	17.32662583	1	0.156725884	0.858324809	1.114754392	NA
LOC101593348	86.20191824	116.1859125	130.7463874	99.5196416	63.19575575	78.81958584	92.49863941	89.69076898	0.435473094	-0.415033582	0.059869102	0.750002037	0.361038673
ZNF678	774.753043	803.7080554	878.3947435	785.5288216	890.2840679	791.949172	780.2855522	823.5243333	0.971227115	0.017607834	0.829314802	1.012279603	0.012679201
RIPK1	496.9913064	488.1940177	571.7852575	459.9160136	449.0224751	456.0276038	540.3385866	534.0677607	0.970067763	-0.026984635	0.817151725	0.981469517	0.013197927
LRRC8B	1313.248977	1630.866478	1806.509944	1487.963573	1602.067843	1416.875888	1642.995635	1854.968177	0.919233615	0.062578816	0.621602409	1.044330834	0.036574103
KLHL7	4265.398621	3863.981036	3624.989628	4275.479748	3902.615092	4139.904914	4106.573258	4203.235583	0.938720471	0.028954826	0.691981396	1.020272712	0.027463711
GPR50	8.513769703	5.329629014	16.57348573	9.662101126	106.4349571	92.89451189	53.11803055	42.80695792	8.11E-07	2.867409031	5.41E-09	7.297534018	6.091150526
AMIGO2	305.4314881	480.7325371	427.227632	568.1315462	218.4134015	327.4766126	694.1977096	403.6084604	0.947128961	-0.115544028	0.731170819	0.923034177	0.023590883
LRRK1	23.41286668	24.51629347	63.53169528	25.12146293	37.69571396	24.39653847	48.53888999	52.99909076	0.906702627	0.255316573	0.577304094	1.193597627	0.042535126
SH2B2	404.4040609	356.0192182	297.4019939	374.8895237	378.0658371	405.35787	382.8161512	392.3971143	0.777166035	0.123251507	0.303266133	1.089186878	0.109486188
SLC35E3	316.0737002	262.2177475	243.9985398	319.8155473	378.0658371	320.9083138	330.6139488	295.5718523	0.592313912	0.214196677	0.133325416	1.16005779	0.227448067
SYF2	1338.790286	1371.846508	1181.321233	1294.721551	1403.610996	1333.36466	1247.35789	1185.345049	0.991832217	-0.00456301	0.956621088	0.996842159	0.003561789
LRRTM3	25.54130911	29.84592248	34.98846986	51.20913597	43.23920131	42.22477813	63.19213979	59.11437046	0.518988371	0.550842555	0.088172344	1.464940993	0.284842373
ARL13B	327.7801336	316.5799635	360.0129399	278.2685124	348.1310054	251.472012	266.5059809	295.5718523	0.790018913	-0.145329069	0.326041173	0.904173118	0.102362512
CCR10	93.65146673	86.33999003	82.86742863	80.19543935	87.58710008	98.5244823	98.9094362	104.9789682	0.750432514	0.188226196	0.265931853	1.139362	0.124688357
CHCHD1	526.7895004	492.4577209	502.729067	498.5644181	572.0878942	543.2921453	549.4968678	505.5297888	0.683876026	0.103091136	0.198964612	1.074072319	0.16502262
INTS6	1034.423019	1128.815425	1390.331303	1292.789131	1464.589357	1284.571584	1255.600343	1489.070608	0.589864956	0.179920228	0.131407448	1.132821246	0.229247404
PIGK	1011.010152	996.6406257	994.4091435	987.4667351	981.1972604	900.7952668	981.7677371	958.0604868	0.782496043	-0.062241479	0.311247618	0.957774892	0.10651785
CGRRF1	410.7893882	396.5243987	362.7751875	369.092263	355.8918877	364.0714203	366.3312452	355.7054361	0.782066094	-0.092171492	0.310086889	0.938109678	0.106756542
RIT1	1913.469741	1807.810162	1442.814007	1875.413829	1854.850866	1799.713877	1542.254542	1756.104488	0.97751315	-0.017779369	0.875182132	0.987751906	0.009877392
AK9	259.6699759	257.9540443	178.6253462	269.5726214	220.6307964	260.855296	219.7987471	236.4574819	0.96825623	-0.040651571	0.807560165	0.972215762	0.0140097
MRPL43	866.2760673	774.9280587	771.5878354	798.089553	789.3925982	794.7641572	742.7365996	726.6990714	0.801898944	-0.072174562	0.344322878	0.951203176	0.095880358
DESI1	1683.597959	1591.427224	1490.692966	1645.455822	1457.937172	1627.061451	1606.36251	1588.95351	0.934852113	-0.028809597	0.677562241	0.980228775	0.029257086
CSNK1G3	2092.258904	2606.188588	2631.501234	2585.578261	1622.024398	1949.846421	2585.382763	2358.459539	0.637327586	-0.219378449	0.160568305	0.858935409	0.195637283
CLPTM1L	2127.378204	1996.479029	1761.393233	2087.980053	2138.677418	2128.128818	1965.36713	1950.774225	0.924606331	0.037660939	0.646902751	1.026448282	0.034043137
DNAH17	51.08261822	61.82369657	79.1844318	54.10776631	51.00008359	60.05301778	50.37054621	49.94145091	0.811454786	-0.222141132	0.357871291	0.857292168	0.090735674
ZNF682	336.2939033	415.7110631	526.6685464	381.6529945	432.3920131	459.7809174	465.2406814	439.2809253	0.858028541	0.112983615	0.451818831	1.081462481	0.066498266
AMFR	2314.681138	2160.631602	1823.08343	2136.290559	2063.285991	1947.031436	1904.922475	1795.853806	0.638123983	-0.129168761	0.161552987	0.914358125	0.195094933
DYRK1A	1851.74491	1854.710897	1487.930718	1788.454918	1887.003093	1888.855075	1789.528133	1822.353352	0.806252888	0.081756884	0.35270957	1.058306039	0.093528717
DHPS	2077.359807	1946.380516	1780.728966	1927.589175	1663.046204	1688.991125	1606.36251	1392.245346	0.046714605	-0.28359157	0.001323137	0.821543248	1.33054732
USP53	224.5506759	261.1518217	426.3068828	291.795454	250.5656281	255.2253256	314.1290427	333.2827438	0.95743038	-0.063088769	0.776639329	0.957212559	0.018892796
UCN	13.83487577	18.12073865	17.49423493	9.662101126	4.434789878	15.95158285	13.73742169	12.23055941	0.884923775	-0.338406167	0.518254262	0.790914601	0.053094137
ZNF33A	2969.177184	2839.626339	2456.558884	2955.636735	2878.178631	2889.113152	2692.534652	2894.565726	0.971227115	0.017211529	0.827365056	1.012001571	0.012679201
ZNF32	507.6335185	467.9414275	404.2089019	514.98999	442.3702903	482.3007991	453.3349159	432.1464324	0.898355821	-0.064566508	0.556185892	0.956232597	0.046551614
ACTR3B	698.1291156	686.4562171	723.7088767	752.6776777	481.1747017	486.0541127	554.9918364	546.2983201	1.01E-05	-0.467589958	8.17E-08	0.723171658	4.995572001
ZNF260	1625.065792	1709.744988	1513.711696	1704.394639	1612.04612	1567.946761	1582.550979	1746.931569	0.980697723	-0.009503838	0.8932652	0.993434092	0.008464833
ANKRD50	3326.755511	3008.042616	2579.018529	3471.592935	3866.028076	3142.461821	2836.319666	3764.973871	0.785748938	0.135869735	0.318766143	1.098755004	0.104716197
BCR	6781.217568	6411.543704	5215.123508	6346.06802	6898.315654	6985.854959	6613.194803	6272.238549	0.714473824	0.113074222	0.226007207	1.081530403	0.146013677
ANKRD12	2279.561838	2452.695272	1948.305322	2344.991943	2303.873341	2344.882679	2186.081706	2271.82641	0.97751315	0.013211502	0.876265389	1.009199574	0.009877392
UGCG	1343.047171	1321.747996	1438.210261	1397.139823	1239.523771	1343.686273	1457.082528	1469.705555	0.993677585	0.00278277	0.970344402	1.001930731	0.002754507
AZIN2	339.4865669	353.8873666	310.2924827	320.7817574	228.3916787	278.6835357	299.4757929	324.1098243	0.532702748	-0.225906403	0.095420759	0.855057649	0.273515063
ZNF586	224.5506759	248.3607121	238.4740446	237.6876877	232.8264686	270.23858	240.8627937	275.1875866	0.815200672	0.103375311	0.367436241	1.074283906	0.088735471
PDSS2	241.5782153	247.2947863	205.3270732	180.6812911	188.4785698	227.0754735	213.3879503	224.2269224	0.971227115	-0.03310509	0.826430938	0.977314573	0.012679201
SNX12	3304.406866	2980.328545	2727.259151	3141.149076	3025.635394	3233.479676	2999.33707	2986.294922	0.979660355	0.011150556	0.883365211	1.007758922	0.008924467
BIN3	449.1013518	454.084392	374.7449272	465.7132743	498.9138612	464.4725594	448.7557753	408.7045268	0.907780834	0.062877751	0.581851556	1.044547247	0.042018991
ZRANB2-AS1	42.56884851	79.94443522	65.3731937	50.24292586	43.23920131	47.85474855	50.37054621	40.76853135	0.649831858	-0.383823789	0.169055456	0.766403583	0.187199001
TRAF4	3921.655169	3343.809244	2608.482503	3513.13997	3604.375473	3544.066378	3282.327957	3099.427596	0.983254026	0.015488407	0.904219834	1.01079358	0.007334267
PRH1	53.21106064	58.62591916	68.13544132	41.54703484	48.78268865	64.7446598	47.62306187	35.67246493	0.898522422	-0.169164246	0.556417285	0.889357738	0.046471081
NFIC	62.78905156	89.53776744	122.4596445	64.73607755	84.26100767	82.57289945	97.07777997	77.46020957	0.994485942	0.006157461	0.979414351	1.004277148	0.002401352
YIPF2	548.0739246	477.5347597	578.230502	500.4968383	461.2181473	543.2921453	522.9378525	471.8957504	0.872422554	-0.073219073	0.490671808	0.950514754	0.059273116
USP48	3020.259802	3288.381102	3319.300891	3274.486072	3208.570476	3310.422605	3411.459721	3379.711249	0.83390903	0.044868937	0.398852649	1.03158946	0.078881323
AAGAB	2133.763532	2012.467916	2097.466693	2124.696038	2041.112041	1932.95651	2163.186003	2116.905991	0.948654976	-0.019886618	0.734790218	0.986310216	0.022891711
TDP1	721.5419823	936.9487807	883.9192387	882.1498328	714.0011703	769.4292904	840.7302077	926.464875	0.895063423	-0.075112281	0.539375508	0.949268239	0.04814619
FAM198A	4.256884851	12.79110963	49.72045718	19.32420225	5.543487347	5.629970417	25.64318716	43.82617121	0.984709909	-0.097516574	0.911979157	0.934640479	0.006691692
FAM167A	368.2205396	347.4918117	318.5792256	386.4840451	263.8699977	298.3884321	243.610278	300.6679187	0.093427703	-0.360365476	0.003480976	0.77896722	1.02952433
SLC38A1	15428.01492	15203.29973	10571.12165	16020.72988	15083.82907	14721.43431	14264.02286	14963.07022	0.946999868	0.044938372	0.729375633	1.03163911	0.023650082
GCLC	839.6705369	876.19101	896.8097276	972.9735834	837.0665894	836.9889354	1001.000127	1154.768651	0.861395576	0.094965368	0.456238051	1.068039769	0.064797363
GRID2	38.31196366	66.08739978	164.814108	92.75617081	37.69571396	46.91642014	157.5224354	274.1683734	0.846560636	0.51140494	0.43148404	1.425437654	0.07234193
SCML1	336.2939033	334.7007021	338.8357082	334.308699	409.1093662	378.1463464	319.6240114	329.2058907	0.839716672	0.093842538	0.411562545	1.067208852	0.075867224
APOA1BP	1179.157104	1190.639122	1309.305372	1283.12703	1235.088981	1266.743344	1409.459466	1315.804349	0.78472314	0.074949584	0.314619986	1.053324226	0.105283541
TRPC5	6.385327277	18.12073865	15.65273652	14.49315169	13.30436963	19.70489646	19.23239037	17.32662583	0.852666767	0.349359854	0.4417136	1.273995211	0.069220664
C12orf57	2523.268496	2250.16937	1966.720306	2283.154496	2538.917205	2477.186984	2353.67825	2272.845623	0.766843629	0.096024303	0.288833611	1.068823996	0.115293187
MORN1	186.2387122	178.0096091	181.3875938	160.3908787	184.0437799	166.0841273	146.5324981	184.4776044	0.940359362	-0.053873671	0.701190154	0.963346245	0.026706147
USP9X	5397.729992	5239.025321	5260.240219	5661.02505	6389.423516	5005.982029	5540.760083	6746.172726	0.672363568	0.135420992	0.190009063	1.098413294	0.172395827
RNF185	1539.928095	1434.736131	1154.619506	1397.139823	1378.110954	1366.206155	1195.155687	1111.961693	0.760922705	-0.129369931	0.280277789	0.914230636	0.118659457
VDAC1	6431.088789	6527.729617	6339.35829	6419.499988	6398.293096	6318.703465	6245.031902	6158.086661	0.785245641	-0.0338956	0.316018903	0.976779211	0.104994466
LIFR	1691.047507	2237.37826	2154.553144	2030.007447	1541.089482	1612.986525	2102.741347	2010.907809	0.741145798	-0.15859165	0.252192783	0.895899215	0.130096349
LOC728392	3665.177857	2598.727107	2247.548814	3177.86506	3327.201106	3428.651984	2999.33707	2823.220796	0.876908574	0.105874168	0.498109475	1.076146259	0.057045683
MUT	1413.285771	1265.253928	1173.955239	1256.073146	1176.328015	1220.765252	1153.943422	1150.691797	0.575935036	-0.119006754	0.122475234	0.920821386	0.239626501
GPHN	1476.074822	1488.032421	1153.698756	1588.449425	1434.654525	1535.105267	1348.098982	1497.224314	0.96825623	0.027556067	0.807645928	1.01928399	0.0140097
RFPL1S	569.3583489	610.7754851	445.6426162	634.800044	672.9793639	760.9843347	601.6990702	642.1043688	0.499920923	0.244964245	0.080529166	1.185063401	0.301098686
REXO2	436.3306973	439.1614308	583.7549972	536.2466125	484.5007941	486.0541127	633.7530541	736.8912042	0.686434451	0.229964667	0.201260592	1.172806226	0.163400928
TRIM9	818.3861127	752.5436168	719.1051306	757.5087283	872.5449084	810.7157401	882.8583009	900.9845429	0.215642196	0.186511351	0.014335242	1.138008514	0.666266254
C11orf24	983.3404007	1098.969503	971.3904134	950.7507508	1033.306041	1037.791214	1066.023923	902.0037562	0.978536737	0.013184484	0.880495582	1.009180674	0.009422865
DPY19L3	1250.459925	1365.450954	1368.233322	1412.599185	1359.263097	1286.44824	1276.664389	1472.763195	0.995680581	-0.001203806	0.987456336	0.999165933	0.001879963
ZNF584	270.3121881	253.6903411	199.8025779	270.5388315	247.2395357	243.0270563	229.8728563	233.399842	0.930232235	-0.059306862	0.665027867	0.959725106	0.031408615
NR4A1	184.1102698	329.3710731	442.8803686	302.4237653	180.7176875	218.6305179	277.4959182	286.3989328	0.637709411	-0.386301227	0.161406792	0.765088622	0.195377174
MAGEE1	909.909137	900.7073034	753.1728513	924.6630778	860.3492362	897.0419532	981.7677371	949.9067805	0.831718625	0.081776576	0.393200978	1.058320485	0.080023573
TRIM71	1049.322116	1055.266545	1132.521525	1107.276789	1320.458686	1137.254024	1280.327702	1478.878475	0.12954761	0.263311709	0.005755251	1.200230677	0.887570595
THAP1	256.4773123	299.5251506	244.9192891	305.3223956	314.8700813	276.8068789	296.7283086	279.2644398	0.890234666	0.077745496	0.527613895	1.055367526	0.050495498
BICC1	56.40372428	58.62591916	37.75071749	46.37808541	95.34798237	75.06627223	45.79140565	36.69167822	0.802349168	0.344319861	0.345341824	1.269552328	0.095636593
ZBTB47	321.3948063	306.9866312	258.7305272	318.8493372	343.6962155	349.9964943	300.391621	399.5316073	0.57174542	0.208884732	0.119643571	1.155794357	0.242797306
FAM178A	1930.49728	1951.710145	1765.996979	2148.85129	2626.504305	2196.626791	2050.539145	2307.498875	0.262843957	0.235379814	0.020957488	1.177216619	0.580302003
PPIL2	1314.313198	1324.945773	1191.449474	1349.795527	1231.762888	1290.201554	1148.448454	1119.096186	0.626183843	-0.11288989	0.151929758	0.924733853	0.203298142
DIAPH1	2534.974929	2531.573782	3149.883037	2881.238556	2670.852204	2589.786392	3140.374599	3405.191581	0.863208698	0.089119	0.462670476	1.06372041	0.063884192
SMCHD1	2322.130686	2639.232288	2881.945018	2888.002027	2999.026655	2556.944898	2783.201635	3250.271162	0.777166035	0.11057785	0.303702766	1.079660592	0.109486188
HGSNAT	2401.947277	2485.738972	2280.695786	2172.040333	2245.112375	2207.886732	2103.657175	2097.540938	0.523673121	-0.109880013	0.090672607	0.926665128	0.280939717
LRRC29	19.15598183	24.51629347	30.38472383	19.32420225	17.73915951	22.51988167	14.65324981	17.32662583	0.785227544	-0.373342314	0.315336441	0.771991938	0.105004475
OPRD1	5.321106064	6.395554817	17.49423493	9.662101126	4.434789878	6.56829882	29.30649961	19.36505239	1	0.616138453	0.413131261	1.53276705	NA
ARID1A	9425.807282	9275.686337	8035.378329	10461.15689	9900.668402	9218.13823	8512.62231	10717.02768	0.935545414	0.043907181	0.679266748	1.030901991	0.028935126
GPR68	73.43126369	66.08739978	66.2939429	78.26301912	37.69571396	33.7798225	55.86551489	44.84538449	0.091375321	-0.719078137	0.003348008	0.607485493	1.039171085
SUSD6	1091.890964	1149.068016	976.9149086	994.2302059	1436.87192	1211.381968	1007.410924	1066.097095	0.693288056	0.164510772	0.207125635	1.120785947	0.159086282
DIABLO	1737.873241	1558.383524	1619.597855	1650.286872	1657.502717	1602.664912	1648.490603	1568.569244	0.949543019	-0.01964963	0.737394084	0.986472248	0.022485355
C7orf60	663.0098156	633.1599269	533.1137908	609.6785811	648.5880196	628.6800299	596.2041015	566.6825858	0.994795928	0.001493289	0.983361145	1.001035605	0.002266001
FOXO6	395.8902912	306.9866312	371.9826796	296.6265046	322.6309636	330.2915978	307.7182459	261.9378139	0.742036951	-0.165632493	0.252946182	0.891537574	0.129574467
MYCBP2	6967.456281	5620.626759	4465.633654	7406.000513	7969.31741	5879.565772	6348.520479	8718.35043	0.676318085	0.241424446	0.193376416	1.182159291	0.169848999
IGF2BP2	4577.215436	4967.214242	5623.936156	4610.754657	3872.680261	4387.623612	4799.85514	4666.977627	0.567356563	-0.157958144	0.11751724	0.896292703	0.246143917
YTHDF3	3716.260475	3824.541781	3257.610694	4171.129056	4164.267695	4092.988493	3838.235621	4111.506387	0.664071893	0.114598174	0.18227499	1.082673452	0.177784901
